grade_id,student_id,course_code,grade,letter_grade,semester,exam_date
GRD003851,STU000845,EN101,62.13,D,Fall 2024,2025-02-18
GRD003852,STU000845,CS101,77.4,C,Spring 2024,2025-08-28
GRD003853,STU000845,BA201,89.44,B,Fall 2023,2025-04-01
GRD003854,STU000846,EN201,53.39,F,Spring 2025,2025-11-13
GRD003855,STU000846,PH101,64.52,D,Spring 2024,2025-10-18
GRD003856,STU000846,CS401,67.73,D,Fall 2023,2025-07-09
GRD003857,STU000846,EN101,49.06,F,Fall 2023,2025-04-18
GRD003858,STU000846,BA201,78.87,C,Spring 2025,2025-06-08
GRD003859,STU000847,MA201,59.14,F,Fall 2023,2025-06-18
GRD003860,STU000847,CS201,67.07,D,Spring 2025,2025-10-03
GRD003861,STU000847,CS301,63.22,D,Fall 2023,2025-08-30
GRD003862,STU000847,CS401,58.16,F,Spring 2025,2024-12-08
GRD003863,STU000847,BA301,69.89,D,Fall 2024,2025-08-26
GRD003864,STU000847,BA101,66.77,D,Spring 2025,2025-02-05
GRD003865,STU000848,EN101,64.42,D,Fall 2023,2025-07-05
GRD003866,STU000848,BA301,59.07,F,Fall 2023,2025-01-21
GRD003867,STU000848,MA101,74.79,C,Fall 2024,2025-07-24
GRD003868,STU000848,PH101,94.8,A,Fall 2023,2025-07-09
GRD003869,STU000849,MA101,72.1,C,Fall 2024,2025-04-14
GRD003870,STU000849,BA301,84.94,B,Fall 2023,2025-03-10
GRD003871,STU000849,CS201,49.15,F,Spring 2024,2025-08-20
GRD003872,STU000850,BA101,72.37,C,Spring 2025,2025-05-21
GRD003873,STU000850,MA201,53.54,F,Fall 2023,2025-03-28
GRD003874,STU000850,EN201,47.85,F,Spring 2025,2025-08-17
GRD003875,STU000850,MA101,58.91,F,Fall 2024,2024-12-26
GRD003876,STU000850,CS401,87.88,B,Fall 2023,2025-01-13
GRD003877,STU000850,CS301,84.25,B,Spring 2025,2024-11-24
GRD003878,STU000851,MA101,73.65,C,Fall 2024,2025-01-09
GRD003879,STU000851,BA301,47.01,F,Spring 2025,2025-11-05
GRD003880,STU000851,MA201,67.06,D,Fall 2024,2025-04-01
GRD003881,STU000851,EN201,74.53,C,Fall 2024,2025-09-02
GRD003882,STU000851,CS401,72.63,C,Fall 2023,2025-04-05
GRD003883,STU000852,CS301,42.34,F,Fall 2023,2025-05-05
GRD003884,STU000852,EN201,56.65,F,Spring 2024,2025-08-29
GRD003885,STU000852,BA201,69.04,D,Fall 2024,2025-01-26
GRD003886,STU000853,MA201,78.04,C,Spring 2024,2025-11-18
GRD003887,STU000853,BA301,37.06,F,Spring 2024,2025-07-05
GRD003888,STU000853,BA101,67.57,D,Spring 2025,2025-02-19
GRD003889,STU000853,EN201,72.15,C,Spring 2024,2025-01-08
GRD003890,STU000854,BA301,82.74,B,Spring 2025,2025-03-18
GRD003891,STU000854,CS301,80.39,B,Spring 2024,2025-02-22
GRD003892,STU000854,BA101,78.74,C,Spring 2025,2025-01-14
GRD003893,STU000855,BA301,58.0,F,Fall 2023,2025-10-04
GRD003894,STU000855,CS101,41.38,F,Fall 2024,2025-10-12
GRD003895,STU000855,MA101,64.1,D,Spring 2024,2025-09-22
GRD003896,STU000856,BA201,85.02,B,Spring 2024,2024-11-18
GRD003897,STU000856,MA201,90.9,A,Spring 2025,2025-09-24
GRD003898,STU000856,MA101,80.66,B,Spring 2024,2025-08-01
GRD003899,STU000856,CS301,76.44,C,Spring 2025,2025-04-24
GRD003900,STU000857,BA201,75.69,C,Fall 2023,2025-07-11
GRD003901,STU000857,CS301,61.66,D,Fall 2024,2025-02-07
GRD003902,STU000857,CS401,68.05,D,Fall 2023,2025-04-27
GRD003903,STU000858,PH101,95.04,A,Fall 2024,2025-03-10
GRD003904,STU000858,CS101,55.86,F,Spring 2024,2025-07-07
GRD003905,STU000858,CS301,94.22,A,Fall 2023,2025-01-07
GRD003906,STU000858,BA201,65.17,D,Fall 2023,2025-04-13
GRD003907,STU000858,BA101,89.88,B,Fall 2024,2024-12-21
GRD003908,STU000859,CS401,48.9,F,Fall 2023,2025-02-01
GRD003909,STU000859,BA101,78.79,C,Spring 2025,2025-04-27
GRD003910,STU000859,MA201,58.95,F,Fall 2023,2025-03-23
GRD003911,STU000860,PH101,48.77,F,Fall 2023,2025-02-12
GRD003912,STU000860,CS201,73.28,C,Fall 2023,2025-04-27
GRD003913,STU000860,EN201,85.14,B,Spring 2025,2025-02-09
GRD003914,STU000860,CS301,57.33,F,Spring 2024,2025-09-30
GRD003915,STU000860,BA101,47.51,F,Fall 2024,2025-10-09
GRD003916,STU000860,EN101,68.62,D,Spring 2025,2025-07-03
GRD003917,STU000861,EN201,68.69,D,Spring 2025,2025-07-06
GRD003918,STU000861,CS201,78.22,C,Spring 2025,2025-01-07
GRD003919,STU000861,CS401,84.24,B,Spring 2024,2024-11-26
GRD003920,STU000861,BA201,69.11,D,Spring 2025,2024-11-27
GRD003921,STU000861,CS301,97.83,A,Spring 2025,2025-06-12
GRD003922,STU000861,MA101,73.36,C,Spring 2025,2025-02-01
GRD003923,STU000862,PH101,64.8,D,Fall 2024,2024-12-16
GRD003924,STU000862,CS201,45.83,F,Fall 2023,2025-09-23
GRD003925,STU000862,BA201,66.06,D,Fall 2023,2025-01-08
GRD003926,STU000862,MA101,64.95,D,Spring 2024,2025-01-16
GRD003927,STU000862,BA101,84.4,B,Spring 2024,2025-10-20
GRD003928,STU000863,BA201,76.94,C,Fall 2023,2025-03-21
GRD003929,STU000863,CS401,52.31,F,Fall 2023,2025-04-16
GRD003930,STU000863,BA301,72.58,C,Fall 2023,2025-07-25
GRD003931,STU000863,CS101,80.07,B,Spring 2025,2025-08-04
GRD003932,STU000863,PH101,92.92,A,Spring 2025,2025-06-11
GRD003933,STU000863,EN201,83.31,B,Spring 2024,2025-04-22
GRD003934,STU000864,CS201,81.41,B,Fall 2024,2025-05-12
GRD003935,STU000864,EN201,70.9,C,Fall 2023,2025-05-08
GRD003936,STU000864,MA101,75.82,C,Spring 2025,2025-11-15
GRD003937,STU000864,BA101,88.74,B,Fall 2023,2025-11-06
GRD003938,STU000865,CS301,50.01,F,Fall 2023,2025-06-21
GRD003939,STU000865,BA101,64.76,D,Spring 2025,2025-05-10
GRD003940,STU000865,EN201,58.41,F,Fall 2024,2025-02-06
GRD003941,STU000865,MA201,75.69,C,Spring 2025,2025-04-12
GRD003942,STU000865,PH101,88.45,B,Spring 2025,2025-04-22
GRD003943,STU000866,BA201,61.05,D,Spring 2024,2025-11-11
GRD003944,STU000866,BA301,34.15,F,Fall 2024,2025-06-10
GRD003945,STU000866,BA101,63.82,D,Spring 2025,2025-05-16
GRD003946,STU000867,EN101,83.7,B,Fall 2024,2025-06-08
GRD003947,STU000867,BA201,78.06,C,Spring 2024,2025-08-12
GRD003948,STU000867,EN201,76.42,C,Fall 2023,2025-04-15
GRD003949,STU000867,CS101,65.8,D,Spring 2024,2025-07-17
GRD003950,STU000867,PH101,50.81,F,Fall 2024,2025-07-09
GRD003951,STU000867,BA301,77.73,C,Spring 2025,2025-05-07
GRD003952,STU000868,MA201,57.49,F,Fall 2024,2025-10-22
GRD003953,STU000868,CS301,100.0,A,Fall 2023,2025-04-29
GRD003954,STU000868,BA301,78.56,C,Fall 2024,2025-01-13
GRD003955,STU000868,BA201,61.29,D,Fall 2024,2025-07-24
GRD003956,STU000869,CS101,60.83,D,Spring 2024,2025-08-15
GRD003957,STU000869,MA201,68.61,D,Fall 2023,2025-08-21
GRD003958,STU000869,BA301,66.41,D,Spring 2024,2025-06-21
GRD003959,STU000870,EN101,86.75,B,Fall 2024,2025-04-27
GRD003960,STU000870,BA301,72.8,C,Spring 2024,2025-06-10
GRD003961,STU000870,PH101,59.03,F,Fall 2023,2025-05-03
GRD003962,STU000870,MA101,98.36,A,Fall 2023,2025-09-26
GRD003963,STU000871,CS301,70.74,C,Fall 2023,2025-05-12
GRD003964,STU000871,BA101,81.53,B,Fall 2024,2025-02-18
GRD003965,STU000871,CS201,60.88,D,Spring 2025,2025-10-19
GRD003966,STU000872,EN201,75.45,C,Spring 2025,2025-01-21
GRD003967,STU000872,CS101,74.67,C,Spring 2025,2025-03-17
GRD003968,STU000872,CS201,41.66,F,Spring 2025,2025-02-05
GRD003969,STU000873,CS401,100.0,A,Spring 2025,2025-11-12
GRD003970,STU000873,CS201,89.36,B,Fall 2024,2025-04-04
GRD003971,STU000873,CS301,64.04,D,Spring 2024,2025-04-23
GRD003972,STU000873,BA201,53.47,F,Fall 2024,2025-08-26
GRD003973,STU000874,CS201,75.21,C,Fall 2024,2025-07-24
GRD003974,STU000874,CS301,71.3,C,Spring 2025,2025-05-27
GRD003975,STU000874,PH101,75.34,C,Spring 2024,2025-04-12
GRD003976,STU000874,MA201,72.87,C,Fall 2024,2024-11-27
GRD003977,STU000874,CS101,77.59,C,Spring 2025,2025-02-19
GRD003978,STU000874,MA101,91.71,A,Fall 2023,2025-03-27
GRD003979,STU000875,MA201,78.52,C,Fall 2024,2025-09-14
GRD003980,STU000875,CS301,54.26,F,Fall 2023,2024-12-10
GRD003981,STU000875,BA201,90.44,A,Spring 2024,2025-03-06
GRD003982,STU000875,BA101,94.61,A,Fall 2024,2025-07-12
GRD003983,STU000875,PH101,100.0,A,Fall 2024,2025-07-04
GRD003984,STU000876,CS101,53.15,F,Fall 2024,2025-06-15
GRD003985,STU000876,MA201,73.64,C,Fall 2024,2025-06-25
GRD003986,STU000876,BA301,38.77,F,Spring 2025,2025-05-29
GRD003987,STU000877,CS401,78.3,C,Spring 2024,2025-09-01
GRD003988,STU000877,CS201,61.78,D,Spring 2025,2025-06-25
GRD003989,STU000877,MA201,98.85,A,Spring 2025,2024-12-04
GRD003990,STU000877,CS301,58.38,F,Fall 2023,2025-04-02
GRD003991,STU000878,BA301,44.66,F,Spring 2024,2025-11-03
GRD003992,STU000878,CS401,62.93,D,Spring 2024,2025-02-07
GRD003993,STU000878,MA201,40.37,F,Spring 2025,2024-12-03
GRD003994,STU000878,BA101,81.27,B,Spring 2024,2025-10-12
GRD003995,STU000878,CS301,39.02,F,Spring 2025,2025-05-21
GRD003996,STU000878,MA101,70.43,C,Fall 2023,2024-12-18
GRD003997,STU000879,CS201,38.83,F,Spring 2024,2025-10-28
GRD003998,STU000879,MA101,65.2,D,Fall 2024,2025-06-03
GRD003999,STU000879,BA301,94.65,A,Spring 2024,2025-11-02
GRD004000,STU000880,MA101,75.41,C,Spring 2024,2025-06-02
GRD004001,STU000880,CS401,57.05,F,Spring 2024,2025-06-15
GRD004002,STU000880,BA201,69.53,D,Fall 2023,2025-10-31
GRD004003,STU000880,EN201,70.27,C,Fall 2023,2025-02-28
GRD004004,STU000880,CS301,77.09,C,Fall 2023,2025-04-30
GRD004005,STU000880,EN101,49.5,F,Spring 2025,2025-03-21
GRD004006,STU000881,EN201,78.89,C,Fall 2024,2025-07-11
GRD004007,STU000881,CS201,29.43,F,Fall 2024,2024-12-10
GRD004008,STU000881,BA301,60.55,D,Fall 2024,2025-07-08
GRD004009,STU000881,BA201,62.68,D,Fall 2024,2025-04-14
GRD004010,STU000881,CS301,79.5,C,Fall 2023,2025-02-19
GRD004011,STU000882,EN201,70.34,C,Spring 2024,2025-04-02
GRD004012,STU000882,BA201,48.92,F,Fall 2023,2025-11-11
GRD004013,STU000882,CS201,55.23,F,Fall 2024,2025-07-18
GRD004014,STU000882,EN101,72.98,C,Fall 2023,2025-09-04
GRD004015,STU000883,EN201,68.81,D,Spring 2025,2025-01-22
GRD004016,STU000883,PH101,61.31,D,Spring 2024,2024-11-30
GRD004017,STU000883,BA101,62.79,D,Fall 2023,2025-06-15
GRD004018,STU000883,MA201,80.44,B,Fall 2024,2025-03-17
GRD004019,STU000883,BA301,62.23,D,Spring 2024,2025-03-18
GRD004020,STU000883,EN101,68.68,D,Fall 2023,2025-07-01
GRD004021,STU000884,MA201,100.0,A,Fall 2023,2025-01-16
GRD004022,STU000884,CS301,48.64,F,Spring 2025,2024-11-20
GRD004023,STU000884,BA101,42.22,F,Fall 2024,2025-08-21
GRD004024,STU000884,BA301,81.75,B,Fall 2024,2025-09-12
GRD004025,STU000884,CS401,59.82,F,Spring 2024,2025-02-06
GRD004026,STU000884,CS101,65.23,D,Spring 2024,2025-01-19
GRD004027,STU000885,CS301,58.28,F,Fall 2023,2024-12-23
GRD004028,STU000885,EN201,66.1,D,Spring 2025,2025-11-03
GRD004029,STU000885,CS401,93.98,A,Spring 2025,2025-08-30
GRD004030,STU000885,MA101,82.03,B,Spring 2024,2025-08-22
GRD004031,STU000885,CS201,82.93,B,Fall 2023,2024-11-19
GRD004032,STU000885,EN101,48.76,F,Spring 2024,2025-08-25
GRD004033,STU000886,CS201,52.73,F,Spring 2024,2025-07-24
GRD004034,STU000886,CS101,27.41,F,Spring 2024,2025-11-17
GRD004035,STU000886,PH101,57.86,F,Fall 2023,2025-10-17
GRD004036,STU000886,MA201,84.35,B,Spring 2025,2025-03-27
GRD004037,STU000887,BA301,77.75,C,Spring 2025,2025-09-17
GRD004038,STU000887,CS201,66.68,D,Fall 2023,2025-02-11
GRD004039,STU000887,CS101,69.67,D,Fall 2023,2025-06-20
GRD004040,STU000887,MA101,59.67,F,Spring 2024,2025-05-12
GRD004041,STU000887,EN101,73.07,C,Spring 2025,2025-10-02
GRD004042,STU000887,BA201,81.49,B,Fall 2024,2025-10-18
GRD004043,STU000888,EN201,45.76,F,Fall 2023,2025-01-21
GRD004044,STU000888,BA101,74.49,C,Fall 2023,2025-03-16
GRD004045,STU000888,BA201,83.99,B,Fall 2024,2025-04-17
GRD004046,STU000888,CS401,63.77,D,Spring 2024,2025-08-11
GRD004047,STU000889,BA101,80.51,B,Fall 2023,2025-11-17
GRD004048,STU000889,BA301,100.0,A,Spring 2024,2025-11-10
GRD004049,STU000889,MA101,68.43,D,Spring 2025,2025-04-26
GRD004050,STU000889,BA201,75.9,C,Spring 2024,2025-11-17
GRD004051,STU000889,CS201,58.93,F,Fall 2024,2025-06-29
GRD004052,STU000890,PH101,72.72,C,Fall 2024,2025-11-08
GRD004053,STU000890,MA101,76.9,C,Fall 2023,2025-04-09
GRD004054,STU000890,BA301,72.92,C,Spring 2025,2024-12-11
GRD004055,STU000890,EN101,54.7,F,Spring 2025,2025-04-16
GRD004056,STU000890,CS201,73.1,C,Fall 2024,2025-10-02
GRD004057,STU000891,CS101,91.93,A,Fall 2024,2025-06-18
GRD004058,STU000891,MA201,76.73,C,Fall 2023,2024-11-21
GRD004059,STU000891,BA301,84.43,B,Fall 2023,2024-11-23
GRD004060,STU000892,BA101,66.44,D,Fall 2024,2025-09-28
GRD004061,STU000892,CS101,81.25,B,Spring 2025,2025-01-08
GRD004062,STU000892,EN101,74.19,C,Fall 2024,2025-01-06
GRD004063,STU000892,EN201,55.74,F,Spring 2025,2025-10-28
GRD004064,STU000893,BA201,74.78,C,Spring 2025,2025-04-18
GRD004065,STU000893,EN201,55.12,F,Spring 2024,2025-06-21
GRD004066,STU000893,CS401,60.51,D,Spring 2024,2025-05-09
GRD004067,STU000894,CS301,72.84,C,Spring 2024,2025-02-15
GRD004068,STU000894,BA301,74.46,C,Spring 2025,2025-02-06
GRD004069,STU000894,MA101,52.16,F,Fall 2023,2025-03-22
GRD004070,STU000894,EN101,85.81,B,Spring 2025,2025-01-08
GRD004071,STU000894,CS101,78.58,C,Fall 2023,2025-05-16
GRD004072,STU000894,BA101,59.43,F,Fall 2023,2025-05-13
GRD004073,STU000895,CS301,46.94,F,Fall 2023,2024-11-29
GRD004074,STU000895,BA201,67.83,D,Spring 2024,2025-09-15
GRD004075,STU000895,EN101,63.31,D,Fall 2023,2025-10-05
GRD004076,STU000895,CS201,71.7,C,Spring 2024,2025-04-12
GRD004077,STU000895,MA101,64.55,D,Fall 2024,2025-03-31
GRD004078,STU000895,CS401,39.89,F,Spring 2024,2025-05-08
GRD004079,STU000896,BA101,64.17,D,Fall 2023,2025-01-30
GRD004080,STU000896,CS201,65.42,D,Fall 2024,2025-09-08
GRD004081,STU000896,EN201,79.5,C,Fall 2023,2025-03-27
GRD004082,STU000897,BA201,59.53,F,Spring 2025,2025-03-30
GRD004083,STU000897,EN201,95.18,A,Fall 2024,2024-11-22
GRD004084,STU000897,PH101,41.33,F,Fall 2023,2024-12-10
GRD004085,STU000897,CS201,89.67,B,Spring 2024,2025-03-14
GRD004086,STU000897,EN101,66.64,D,Fall 2024,2025-05-05
GRD004087,STU000898,CS201,82.89,B,Spring 2024,2025-06-28
GRD004088,STU000898,PH101,71.2,C,Fall 2023,2025-01-11
GRD004089,STU000898,EN201,87.09,B,Spring 2025,2025-09-09
GRD004090,STU000898,MA101,64.19,D,Spring 2025,2025-07-05
GRD004091,STU000899,CS301,53.52,F,Fall 2024,2025-03-01
GRD004092,STU000899,PH101,91.31,A,Fall 2023,2025-04-02
GRD004093,STU000899,MA101,68.3,D,Fall 2023,2024-11-21
GRD004094,STU000899,EN101,73.32,C,Fall 2024,2025-05-15
GRD004095,STU000900,CS301,88.52,B,Fall 2024,2025-03-15
GRD004096,STU000900,CS201,54.52,F,Fall 2023,2025-06-08
GRD004097,STU000900,EN201,78.93,C,Spring 2025,2025-03-05
GRD004098,STU000900,BA201,61.15,D,Spring 2024,2025-11-17
GRD004099,STU000900,BA101,68.02,D,Spring 2024,2025-09-15
GRD004100,STU000901,EN101,71.08,C,Fall 2023,2024-12-30
GRD004101,STU000901,CS101,47.5,F,Spring 2025,2025-07-29
GRD004102,STU000901,MA101,58.32,F,Fall 2024,2025-04-23
GRD004103,STU000901,MA201,90.27,A,Fall 2024,2025-10-22
GRD004104,STU000901,EN201,83.29,B,Spring 2025,2025-08-23
GRD004105,STU000902,CS301,69.06,D,Spring 2024,2025-02-05
GRD004106,STU000902,BA101,73.65,C,Fall 2024,2025-06-28
GRD004107,STU000902,EN101,65.59,D,Fall 2023,2025-10-20
GRD004108,STU000902,PH101,90.35,A,Fall 2023,2025-03-15
GRD004109,STU000903,CS301,66.99,D,Fall 2023,2025-09-10
GRD004110,STU000903,BA101,73.48,C,Spring 2025,2025-10-12
GRD004111,STU000903,EN101,87.19,B,Spring 2025,2025-02-14
GRD004112,STU000903,CS401,58.34,F,Fall 2024,2025-11-15
GRD004113,STU000904,CS201,93.38,A,Fall 2023,2025-01-28
GRD004114,STU000904,CS101,47.04,F,Fall 2024,2025-11-18
GRD004115,STU000904,BA201,94.44,A,Spring 2024,2025-03-26
GRD004116,STU000904,EN201,64.41,D,Fall 2023,2024-12-17
GRD004117,STU000904,MA201,66.36,D,Fall 2023,2025-06-10
GRD004118,STU000904,EN101,41.65,F,Spring 2024,2025-04-14
GRD004119,STU000905,PH101,63.18,D,Spring 2024,2025-04-07
GRD004120,STU000905,CS101,54.4,F,Fall 2023,2025-01-31
GRD004121,STU000905,BA201,60.89,D,Spring 2024,2025-08-08
GRD004122,STU000906,CS101,67.94,D,Spring 2025,2025-01-19
GRD004123,STU000906,EN101,84.37,B,Fall 2024,2024-12-05
GRD004124,STU000906,CS201,73.11,C,Fall 2023,2025-11-16
GRD004125,STU000907,BA101,74.62,C,Fall 2024,2024-11-26
GRD004126,STU000907,MA201,53.57,F,Fall 2024,2025-07-25
GRD004127,STU000907,CS201,56.79,F,Spring 2024,2025-02-01
GRD004128,STU000907,EN201,96.98,A,Spring 2025,2025-04-21
GRD004129,STU000907,PH101,58.97,F,Spring 2024,2025-04-21
GRD004130,STU000907,EN101,94.84,A,Fall 2024,2025-09-12
GRD004131,STU000908,BA101,66.35,D,Spring 2024,2025-03-21
GRD004132,STU000908,EN101,70.03,C,Spring 2024,2025-06-12
GRD004133,STU000908,CS201,86.06,B,Fall 2023,2025-08-01
GRD004134,STU000908,BA301,89.08,B,Fall 2023,2025-10-31
GRD004135,STU000908,MA101,68.34,D,Fall 2024,2025-06-01
GRD004136,STU000909,CS301,64.18,D,Spring 2025,2025-07-28
GRD004137,STU000909,BA201,69.16,D,Spring 2024,2025-10-14
GRD004138,STU000909,EN201,75.07,C,Spring 2025,2025-06-20
GRD004139,STU000910,PH101,83.37,B,Spring 2024,2025-05-30
GRD004140,STU000910,BA201,70.06,C,Spring 2024,2025-04-17
GRD004141,STU000910,EN101,79.28,C,Fall 2023,2025-04-25
GRD004142,STU000910,BA101,94.58,A,Fall 2024,2025-02-12
GRD004143,STU000911,CS101,75.72,C,Fall 2024,2025-06-18
GRD004144,STU000911,BA301,74.67,C,Spring 2024,2025-02-11
GRD004145,STU000911,EN101,47.22,F,Fall 2024,2025-08-20
GRD004146,STU000911,CS401,30.54,F,Fall 2024,2025-07-25
GRD004147,STU000911,EN201,75.83,C,Spring 2025,2024-12-31
GRD004148,STU000911,BA201,68.58,D,Fall 2024,2025-04-25
GRD004149,STU000912,EN201,62.28,D,Fall 2023,2025-04-04
GRD004150,STU000912,CS101,73.65,C,Spring 2025,2025-06-30
GRD004151,STU000912,BA201,69.09,D,Fall 2023,2025-05-01
GRD004152,STU000912,MA101,86.92,B,Fall 2024,2025-04-03
GRD004153,STU000913,BA201,71.29,C,Spring 2024,2025-02-02
GRD004154,STU000913,CS201,58.8,F,Spring 2024,2025-11-14
GRD004155,STU000913,PH101,84.85,B,Fall 2023,2025-02-15
GRD004156,STU000913,BA301,66.74,D,Fall 2024,2025-06-05
GRD004157,STU000913,CS301,77.9,C,Fall 2023,2025-10-28
GRD004158,STU000914,MA201,62.84,D,Fall 2023,2025-09-28
GRD004159,STU000914,BA101,60.25,D,Spring 2025,2025-03-04
GRD004160,STU000914,CS101,71.26,C,Spring 2025,2025-10-01
GRD004161,STU000914,CS201,70.19,C,Fall 2023,2025-09-07
GRD004162,STU000914,CS401,77.2,C,Fall 2024,2025-06-20
GRD004163,STU000914,MA101,65.97,D,Spring 2025,2024-12-04
GRD004164,STU000915,CS101,42.45,F,Fall 2024,2025-07-22
GRD004165,STU000915,MA201,63.51,D,Fall 2024,2025-07-04
GRD004166,STU000915,CS301,81.91,B,Fall 2023,2024-12-04
GRD004167,STU000915,MA101,65.54,D,Spring 2024,2025-11-18
GRD004168,STU000915,PH101,66.3,D,Fall 2023,2024-12-12
GRD004169,STU000915,CS401,84.8,B,Spring 2024,2025-08-17
GRD004170,STU000916,BA201,59.32,F,Spring 2025,2024-11-25
GRD004171,STU000916,MA101,46.86,F,Fall 2023,2025-10-09
GRD004172,STU000916,PH101,67.59,D,Fall 2024,2025-09-23
GRD004173,STU000916,CS101,62.74,D,Fall 2024,2025-08-01
GRD004174,STU000916,EN201,55.51,F,Spring 2024,2025-05-25
GRD004175,STU000916,CS201,67.37,D,Fall 2024,2025-04-07
GRD004176,STU000917,CS101,77.37,C,Fall 2023,2025-04-06
GRD004177,STU000917,EN101,69.86,D,Spring 2024,2025-09-13
GRD004178,STU000917,BA101,74.6,C,Spring 2025,2025-01-18
GRD004179,STU000917,PH101,97.2,A,Fall 2023,2025-05-21
GRD004180,STU000917,MA201,64.86,D,Fall 2024,2024-12-24
GRD004181,STU000918,CS401,74.18,C,Fall 2023,2025-11-14
GRD004182,STU000918,MA201,62.36,D,Spring 2025,2025-06-24
GRD004183,STU000918,CS201,57.3,F,Spring 2024,2025-06-16
GRD004184,STU000919,CS401,61.23,D,Fall 2023,2025-06-29
GRD004185,STU000919,MA101,62.82,D,Fall 2024,2025-09-15
GRD004186,STU000919,CS201,75.39,C,Fall 2023,2025-08-01
GRD004187,STU000920,CS101,100.0,A,Fall 2024,2025-01-02
GRD004188,STU000920,EN201,59.26,F,Fall 2023,2025-07-28
GRD004189,STU000920,MA101,63.75,D,Fall 2024,2025-01-07
GRD004190,STU000920,BA101,69.05,D,Spring 2024,2025-02-12
GRD004191,STU000920,CS201,75.94,C,Fall 2024,2025-05-25
GRD004192,STU000920,PH101,73.95,C,Spring 2024,2025-05-11
GRD004193,STU000921,CS301,89.26,B,Fall 2023,2025-10-19
GRD004194,STU000921,CS101,33.6,F,Spring 2025,2025-03-14
GRD004195,STU000921,BA201,34.2,F,Fall 2023,2024-12-24
GRD004196,STU000921,BA301,62.56,D,Fall 2023,2025-04-29
GRD004197,STU000921,CS201,86.46,B,Spring 2025,2025-02-11
GRD004198,STU000922,CS201,46.52,F,Spring 2025,2025-03-19
GRD004199,STU000922,EN201,24.89,F,Fall 2024,2025-10-27
GRD004200,STU000922,BA301,78.57,C,Spring 2024,2025-03-18
GRD004201,STU000923,PH101,73.65,C,Fall 2024,2025-06-14
GRD004202,STU000923,MA201,53.65,F,Fall 2024,2025-07-26
GRD004203,STU000923,CS301,55.22,F,Fall 2023,2025-11-17
GRD004204,STU000923,CS401,55.45,F,Spring 2025,2025-03-12
GRD004205,STU000923,EN201,71.66,C,Spring 2025,2025-05-09
GRD004206,STU000924,BA201,60.61,D,Spring 2024,2024-12-29
GRD004207,STU000924,PH101,77.41,C,Fall 2024,2025-11-13
GRD004208,STU000924,CS101,27.18,F,Fall 2023,2025-03-11
GRD004209,STU000924,CS401,57.15,F,Spring 2024,2025-05-08
GRD004210,STU000925,BA101,53.11,F,Fall 2023,2025-03-28
GRD004211,STU000925,CS301,66.15,D,Fall 2024,2025-08-16
GRD004212,STU000925,BA301,61.93,D,Fall 2023,2025-01-01
GRD004213,STU000925,MA201,81.97,B,Spring 2024,2024-12-15
GRD004214,STU000925,PH101,42.11,F,Spring 2024,2025-07-29
GRD004215,STU000926,BA101,70.68,C,Fall 2023,2025-11-02
GRD004216,STU000926,BA201,78.38,C,Fall 2023,2024-12-24
GRD004217,STU000926,CS201,97.85,A,Spring 2025,2024-12-07
GRD004218,STU000926,MA101,62.77,D,Fall 2023,2025-05-20
GRD004219,STU000927,CS101,74.87,C,Spring 2025,2025-03-02
GRD004220,STU000927,MA201,42.94,F,Fall 2024,2025-07-17
GRD004221,STU000927,EN201,34.12,F,Fall 2023,2025-09-02
GRD004222,STU000927,MA101,82.67,B,Fall 2023,2025-10-04
GRD004223,STU000928,BA301,69.92,D,Fall 2024,2025-03-30
GRD004224,STU000928,EN101,87.68,B,Fall 2024,2025-02-03
GRD004225,STU000928,CS401,49.4,F,Spring 2025,2025-06-06
GRD004226,STU000928,CS301,77.8,C,Spring 2024,2025-10-05
GRD004227,STU000928,CS101,98.03,A,Spring 2024,2025-01-19
GRD004228,STU000928,EN201,76.3,C,Spring 2025,2025-06-12
GRD004229,STU000929,BA301,74.15,C,Spring 2025,2024-12-10
GRD004230,STU000929,CS101,70.13,C,Spring 2024,2025-11-14
GRD004231,STU000929,CS401,46.44,F,Spring 2024,2025-03-29
GRD004232,STU000929,MA101,90.33,A,Fall 2024,2025-05-21
GRD004233,STU000930,CS201,60.84,D,Fall 2023,2024-11-28
GRD004234,STU000930,BA101,77.57,C,Spring 2024,2025-11-18
GRD004235,STU000930,EN101,46.55,F,Spring 2025,2025-09-21
GRD004236,STU000930,MA101,52.31,F,Fall 2023,2025-05-26
GRD004237,STU000931,CS401,91.53,A,Spring 2024,2025-04-12
GRD004238,STU000931,EN201,64.79,D,Spring 2024,2025-09-29
GRD004239,STU000931,CS101,91.8,A,Spring 2024,2025-10-15
GRD004240,STU000931,CS301,68.83,D,Fall 2024,2025-02-23
GRD004241,STU000932,EN201,42.37,F,Fall 2023,2024-12-02
GRD004242,STU000932,MA101,83.38,B,Fall 2024,2025-02-02
GRD004243,STU000932,EN101,61.15,D,Fall 2023,2025-04-10
GRD004244,STU000933,CS201,80.48,B,Spring 2024,2025-02-17
GRD004245,STU000933,EN201,70.38,C,Fall 2024,2025-06-01
GRD004246,STU000933,BA301,46.85,F,Fall 2023,2025-01-21
GRD004247,STU000934,MA101,72.46,C,Spring 2025,2025-02-07
GRD004248,STU000934,EN101,100.0,A,Fall 2023,2024-11-21
GRD004249,STU000934,MA201,77.39,C,Fall 2023,2025-05-29
