payment_id,student_id,payment_date,amount,payment_method,status,semester
PAY003956,STU000891,2025-02-03,1258638,Bank Transfer,Pending,Spring 2025
PAY003957,STU000891,2024-05-05,1234375,Bank Transfer,Completed,Fall 2023
PAY003958,STU000891,2025-06-13,1260632,Bank Transfer,Pending,Spring 2024
PAY003959,STU000891,2024-07-11,1291976,Bank Transfer,Pending,Fall 2023
PAY003960,STU000891,2025-08-01,1247947,Credit Card,Pending,Spring 2025
PAY003961,STU000891,2025-07-26,1211165,Credit Card,Pending,Spring 2025
PAY003962,STU000892,2024-01-09,726110,Mobile Money,Pending,Fall 2023
PAY003963,STU000892,2024-07-19,705463,Cash,Completed,Fall 2024
PAY003964,STU000892,2024-05-18,727181,Cash,Completed,Fall 2024
PAY003965,STU000892,2024-11-18,784361,Bank Transfer,Failed,Fall 2024
PAY003966,STU000892,2024-09-12,742880,Credit Card,Failed,Spring 2024
PAY003967,STU000892,2024-05-09,748446,Mobile Money,Pending,Spring 2024
PAY003968,STU000893,2025-02-02,720869,Credit Card,Pending,Spring 2024
PAY003969,STU000893,2025-08-14,761358,Credit Card,Pending,Fall 2023
PAY003970,STU000893,2025-09-11,789301,Cash,Failed,Fall 2024
PAY003971,STU000893,2024-09-09,756066,Credit Card,Failed,Spring 2024
PAY003972,STU000894,2025-11-12,719873,Cash,Completed,Spring 2024
PAY003973,STU000895,2024-07-16,798821,Credit Card,Pending,Spring 2024
PAY003974,STU000895,2025-03-02,741504,Bank Transfer,Failed,Fall 2024
PAY003975,STU000895,2023-11-22,708025,Mobile Money,Pending,Spring 2024
PAY003976,STU000895,2024-06-06,748577,Cash,Pending,Fall 2023
PAY003977,STU000895,2025-03-19,700579,Credit Card,Completed,Fall 2023
PAY003978,STU000895,2024-05-19,773964,Credit Card,Completed,Fall 2023
PAY003979,STU000895,2024-02-03,759857,Mobile Money,Failed,Spring 2024
PAY003980,STU000895,2024-07-11,762274,Credit Card,Pending,Fall 2023
PAY003981,STU000896,2025-06-28,991817,Mobile Money,Failed,Spring 2025
PAY003982,STU000896,2024-01-20,1016054,Credit Card,Completed,Fall 2023
PAY003983,STU000897,2024-08-22,460871,Mobile Money,Completed,Fall 2023
PAY003984,STU000898,2025-06-27,975357,Cash,Failed,Fall 2024
PAY003985,STU000898,2024-07-06,978391,Bank Transfer,Pending,Spring 2025
PAY003986,STU000898,2023-12-11,1036797,Credit Card,Pending,Fall 2023
PAY003987,STU000899,2023-12-25,525972,Credit Card,Completed,Spring 2025
PAY003988,STU000899,2024-11-10,543031,Credit Card,Pending,Spring 2025
PAY003989,STU000899,2024-10-02,509671,Credit Card,Pending,Fall 2023
PAY003990,STU000899,2024-03-07,529875,Credit Card,Failed,Spring 2024
PAY003991,STU000899,2025-05-03,487692,Cash,Completed,Fall 2023
PAY003992,STU000899,2024-02-28,543506,Cash,Completed,Spring 2024
PAY003993,STU000899,2025-02-03,468141,Credit Card,Failed,Fall 2024
PAY003994,STU000900,2024-02-18,1226252,Mobile Money,Completed,Fall 2023
PAY003995,STU000900,2024-04-04,1209953,Cash,Completed,Fall 2023
PAY003996,STU000900,2024-08-06,1202785,Cash,Failed,Fall 2024
PAY003997,STU000900,2024-07-17,1288049,Mobile Money,Pending,Fall 2023
PAY003998,STU000901,2024-07-02,1033956,Bank Transfer,Completed,Fall 2024
PAY003999,STU000901,2025-10-11,1047677,Bank Transfer,Completed,Fall 2023
PAY004000,STU000902,2024-09-15,701168,Bank Transfer,Failed,Fall 2023
PAY004001,STU000902,2025-07-04,752602,Cash,Failed,Spring 2024
PAY004002,STU000902,2024-01-03,734295,Credit Card,Pending,Spring 2025
PAY004003,STU000902,2024-04-28,726647,Mobile Money,Pending,Fall 2024
PAY004004,STU000902,2024-06-17,765587,Mobile Money,Pending,Spring 2025
PAY004005,STU000902,2025-08-19,778659,Mobile Money,Completed,Fall 2024
PAY004006,STU000902,2024-04-13,752811,Credit Card,Failed,Fall 2023
PAY004007,STU000903,2025-03-15,1293176,Credit Card,Failed,Spring 2025
PAY004008,STU000903,2025-02-01,1288968,Mobile Money,Completed,Fall 2023
PAY004009,STU000903,2025-04-20,1212008,Credit Card,Failed,Spring 2024
PAY004010,STU000903,2024-01-15,1253433,Credit Card,Pending,Spring 2024
PAY004011,STU000903,2024-06-06,1218610,Cash,Pending,Fall 2024
PAY004012,STU000904,2024-06-26,787793,Mobile Money,Pending,Fall 2023
PAY004013,STU000904,2025-10-09,704506,Mobile Money,Completed,Spring 2025
PAY004014,STU000904,2024-01-08,706505,Bank Transfer,Pending,Spring 2025
PAY004015,STU000904,2025-11-01,741894,Bank Transfer,Failed,Fall 2023
PAY004016,STU000904,2024-04-25,744291,Cash,Completed,Spring 2024
PAY004017,STU000905,2024-10-04,535419,Mobile Money,Failed,Fall 2023
PAY004018,STU000905,2024-01-28,541235,Mobile Money,Completed,Fall 2024
PAY004019,STU000905,2024-09-14,535911,Mobile Money,Pending,Spring 2024
PAY004020,STU000905,2025-11-05,461719,Bank Transfer,Completed,Fall 2023
PAY004021,STU000905,2024-03-25,456870,Mobile Money,Completed,Spring 2025
PAY004022,STU000905,2024-06-03,464936,Bank Transfer,Pending,Fall 2023
PAY004023,STU000905,2025-05-25,519039,Mobile Money,Pending,Fall 2024
PAY004024,STU000905,2025-09-13,493922,Mobile Money,Failed,Fall 2023
PAY004025,STU000906,2025-02-23,542573,Mobile Money,Failed,Spring 2025
PAY004026,STU000906,2024-09-17,505665,Bank Transfer,Completed,Spring 2025
PAY004027,STU000906,2024-10-11,472333,Bank Transfer,Failed,Fall 2023
PAY004028,STU000906,2025-06-28,467970,Credit Card,Failed,Fall 2023
PAY004029,STU000907,2024-08-06,1041410,Cash,Pending,Fall 2023
PAY004030,STU000907,2024-11-28,1044084,Mobile Money,Completed,Fall 2023
PAY004031,STU000907,2025-10-12,995724,Mobile Money,Failed,Spring 2024
PAY004032,STU000907,2025-11-10,1030330,Credit Card,Pending,Spring 2024
PAY004033,STU000907,2024-03-09,1008702,Cash,Completed,Fall 2023
PAY004034,STU000907,2024-04-26,1026615,Bank Transfer,Failed,Fall 2024
PAY004035,STU000908,2024-03-08,1230511,Credit Card,Pending,Fall 2024
PAY004036,STU000908,2024-01-25,1203772,Bank Transfer,Pending,Spring 2025
PAY004037,STU000908,2024-09-07,1262775,Bank Transfer,Failed,Spring 2025
PAY004038,STU000909,2025-07-13,1286271,Mobile Money,Pending,Spring 2024
PAY004039,STU000909,2024-09-02,1271401,Cash,Completed,Fall 2023
PAY004040,STU000909,2024-01-18,1251971,Mobile Money,Pending,Spring 2025
PAY004041,STU000909,2025-05-26,1277610,Mobile Money,Completed,Spring 2025
PAY004042,STU000909,2024-09-02,1257013,Credit Card,Failed,Fall 2023
PAY004043,STU000909,2024-04-14,1291650,Mobile Money,Pending,Spring 2025
PAY004044,STU000909,2025-08-23,1251796,Cash,Completed,Spring 2024
PAY004045,STU000909,2024-05-04,1283994,Bank Transfer,Pending,Fall 2024
PAY004046,STU000910,2024-04-18,1020183,Bank Transfer,Completed,Fall 2024
PAY004047,STU000910,2024-12-04,1031590,Credit Card,Pending,Spring 2025
PAY004048,STU000910,2025-06-16,1006863,Cash,Failed,Spring 2025
PAY004049,STU000910,2024-10-25,988847,Bank Transfer,Failed,Spring 2024
PAY004050,STU000911,2024-12-29,453843,Bank Transfer,Failed,Fall 2024
PAY004051,STU000911,2025-07-14,507778,Bank Transfer,Pending,Fall 2024
PAY004052,STU000911,2024-07-12,522277,Mobile Money,Failed,Fall 2023
PAY004053,STU000911,2025-06-29,527362,Cash,Pending,Fall 2024
PAY004054,STU000911,2025-08-15,520042,Credit Card,Completed,Fall 2023
PAY004055,STU000911,2025-01-07,518889,Credit Card,Completed,Fall 2023
PAY004056,STU000912,2025-11-14,544162,Mobile Money,Pending,Fall 2024
PAY004057,STU000912,2024-03-20,542275,Mobile Money,Failed,Spring 2025
PAY004058,STU000912,2024-04-23,514392,Cash,Failed,Spring 2025
PAY004059,STU000912,2025-09-29,532111,Mobile Money,Failed,Fall 2023
PAY004060,STU000912,2025-06-27,527286,Mobile Money,Completed,Fall 2023
PAY004061,STU000912,2025-08-06,545824,Mobile Money,Pending,Fall 2023
PAY004062,STU000913,2024-02-17,1204735,Credit Card,Pending,Spring 2024
PAY004063,STU000913,2024-04-12,1298859,Bank Transfer,Pending,Fall 2024
PAY004064,STU000914,2025-06-06,729761,Mobile Money,Pending,Spring 2024
PAY004065,STU000914,2025-07-20,783098,Bank Transfer,Pending,Spring 2024
PAY004066,STU000914,2025-10-07,701787,Credit Card,Failed,Spring 2024
PAY004067,STU000915,2025-02-24,722644,Credit Card,Failed,Spring 2025
PAY004068,STU000916,2023-12-01,1025263,Credit Card,Pending,Spring 2024
PAY004069,STU000916,2024-07-26,1046308,Cash,Completed,Fall 2024
PAY004070,STU000916,2024-06-30,1040489,Bank Transfer,Failed,Fall 2024
PAY004071,STU000917,2024-01-09,1278323,Cash,Pending,Spring 2025
PAY004072,STU000917,2025-03-02,1206514,Credit Card,Failed,Spring 2025
PAY004073,STU000917,2025-04-19,1247433,Cash,Pending,Fall 2024
PAY004074,STU000917,2025-04-08,1233342,Cash,Failed,Fall 2023
PAY004075,STU000917,2025-02-04,1249914,Credit Card,Failed,Spring 2025
PAY004076,STU000918,2024-01-06,797981,Cash,Failed,Spring 2024
PAY004077,STU000918,2025-01-19,773605,Mobile Money,Failed,Fall 2024
PAY004078,STU000918,2024-01-18,771700,Credit Card,Failed,Spring 2024
PAY004079,STU000918,2024-09-18,764818,Mobile Money,Pending,Spring 2025
PAY004080,STU000918,2025-01-16,767840,Cash,Completed,Spring 2024
PAY004081,STU000918,2025-10-19,786900,Credit Card,Pending,Fall 2024
PAY004082,STU000919,2024-06-16,529816,Cash,Completed,Spring 2024
PAY004083,STU000919,2024-01-22,503544,Mobile Money,Failed,Fall 2024
PAY004084,STU000919,2025-01-15,481962,Credit Card,Failed,Fall 2024
PAY004085,STU000919,2024-05-19,454151,Cash,Completed,Fall 2024
PAY004086,STU000919,2024-12-27,457808,Cash,Failed,Fall 2023
PAY004087,STU000919,2024-03-18,472920,Cash,Pending,Spring 2025
PAY004088,STU000919,2025-06-02,546051,Bank Transfer,Completed,Spring 2025
PAY004089,STU000919,2025-05-01,486747,Mobile Money,Failed,Spring 2024
PAY004090,STU000920,2024-08-18,1229789,Credit Card,Completed,Fall 2024
PAY004091,STU000921,2024-01-06,1032429,Bank Transfer,Completed,Fall 2023
PAY004092,STU000921,2025-09-15,1005274,Mobile Money,Pending,Fall 2024
PAY004093,STU000921,2025-07-29,996445,Bank Transfer,Failed,Spring 2024
PAY004094,STU000921,2023-12-14,1041383,Bank Transfer,Pending,Fall 2024
PAY004095,STU000921,2025-10-26,1036236,Mobile Money,Failed,Fall 2023
PAY004096,STU000922,2024-12-02,729750,Bank Transfer,Completed,Spring 2025
PAY004097,STU000922,2024-03-18,734710,Mobile Money,Completed,Spring 2025
PAY004098,STU000922,2024-02-22,799409,Cash,Completed,Fall 2023
PAY004099,STU000922,2025-08-08,714637,Mobile Money,Completed,Fall 2024
PAY004100,STU000922,2024-04-08,703826,Cash,Completed,Spring 2025
PAY004101,STU000923,2024-08-04,734628,Mobile Money,Failed,Spring 2025
PAY004102,STU000923,2023-12-28,749847,Mobile Money,Failed,Fall 2024
PAY004103,STU000923,2025-07-28,790688,Bank Transfer,Failed,Fall 2024
PAY004104,STU000923,2024-06-29,729287,Mobile Money,Failed,Fall 2024
PAY004105,STU000923,2024-11-27,738345,Cash,Completed,Fall 2024
PAY004106,STU000923,2024-02-10,799168,Credit Card,Completed,Fall 2023
PAY004107,STU000924,2025-08-14,960275,Credit Card,Failed,Fall 2024
PAY004108,STU000924,2024-12-01,996855,Cash,Failed,Spring 2024
PAY004109,STU000924,2023-12-14,1009474,Bank Transfer,Pending,Spring 2024
PAY004110,STU000924,2024-07-21,974441,Bank Transfer,Pending,Spring 2025
PAY004111,STU000925,2024-08-23,732791,Credit Card,Completed,Spring 2024
PAY004112,STU000925,2025-08-22,787529,Cash,Pending,Fall 2024
PAY004113,STU000925,2024-09-11,794259,Mobile Money,Pending,Fall 2024
PAY004114,STU000925,2025-08-07,722780,Credit Card,Completed,Fall 2024
PAY004115,STU000926,2024-10-13,1220943,Bank Transfer,Failed,Fall 2023
PAY004116,STU000926,2024-09-10,1274844,Mobile Money,Completed,Spring 2025
PAY004117,STU000927,2025-03-23,531063,Cash,Completed,Spring 2025
PAY004118,STU000927,2024-07-01,457774,Cash,Pending,Fall 2023
PAY004119,STU000927,2023-11-20,493244,Mobile Money,Completed,Spring 2025
PAY004120,STU000927,2024-08-24,479827,Bank Transfer,Completed,Spring 2024
PAY004121,STU000928,2024-05-24,772883,Bank Transfer,Pending,Fall 2024
PAY004122,STU000928,2025-08-18,786189,Cash,Failed,Spring 2024
PAY004123,STU000928,2025-09-21,719038,Cash,Failed,Spring 2024
PAY004124,STU000928,2024-10-04,739030,Cash,Completed,Spring 2024
PAY004125,STU000928,2024-05-01,723029,Mobile Money,Completed,Spring 2024
PAY004126,STU000929,2024-07-24,747423,Cash,Pending,Spring 2025
PAY004127,STU000929,2024-07-29,724222,Bank Transfer,Completed,Fall 2024
PAY004128,STU000929,2025-01-23,777394,Bank Transfer,Failed,Fall 2024
PAY004129,STU000929,2024-02-14,733916,Mobile Money,Completed,Spring 2024
PAY004130,STU000929,2024-01-26,739210,Mobile Money,Pending,Fall 2024
PAY004131,STU000930,2025-10-10,539872,Mobile Money,Failed,Spring 2025
PAY004132,STU000930,2024-07-11,465558,Bank Transfer,Pending,Fall 2023
PAY004133,STU000930,2024-09-27,469277,Bank Transfer,Failed,Spring 2025
PAY004134,STU000930,2024-03-09,466581,Credit Card,Pending,Fall 2023
PAY004135,STU000931,2025-06-06,766746,Bank Transfer,Pending,Spring 2024
PAY004136,STU000931,2023-12-18,780528,Bank Transfer,Failed,Fall 2023
PAY004137,STU000931,2024-06-21,764116,Mobile Money,Failed,Spring 2024
PAY004138,STU000931,2025-06-11,712838,Mobile Money,Pending,Fall 2023
PAY004139,STU000931,2024-12-24,758019,Mobile Money,Failed,Spring 2025
PAY004140,STU000931,2024-08-30,763444,Bank Transfer,Completed,Fall 2024
PAY004141,STU000931,2025-07-01,774039,Credit Card,Pending,Fall 2023
PAY004142,STU000931,2024-08-23,784340,Cash,Pending,Fall 2023
PAY004143,STU000932,2025-09-22,733331,Cash,Pending,Fall 2023
PAY004144,STU000932,2025-11-08,723275,Bank Transfer,Completed,Spring 2025
PAY004145,STU000932,2024-06-03,731986,Credit Card,Failed,Fall 2023
PAY004146,STU000932,2025-04-14,797619,Cash,Failed,Fall 2024
PAY004147,STU000932,2025-09-23,722295,Cash,Failed,Spring 2025
PAY004148,STU000932,2024-08-12,799776,Credit Card,Completed,Spring 2024
PAY004149,STU000933,2025-11-10,1029244,Mobile Money,Pending,Spring 2025
PAY004150,STU000934,2025-01-18,1031976,Bank Transfer,Failed,Spring 2024
PAY004151,STU000934,2025-03-18,1005569,Bank Transfer,Completed,Fall 2023
PAY004152,STU000934,2025-03-14,1022018,Mobile Money,Pending,Spring 2024
PAY004153,STU000934,2025-09-06,956352,Cash,Completed,Spring 2024
PAY004154,STU000934,2025-03-13,986807,Credit Card,Completed,Fall 2023
PAY004155,STU000934,2024-05-09,990698,Mobile Money,Completed,Fall 2023
PAY004156,STU000934,2025-08-10,980804,Mobile Money,Pending,Spring 2024
PAY004157,STU000934,2025-05-25,954132,Mobile Money,Failed,Fall 2023
PAY004158,STU000935,2024-02-05,503880,Mobile Money,Pending,Fall 2023
PAY004159,STU000935,2025-03-20,520447,Bank Transfer,Failed,Spring 2025
PAY004160,STU000935,2025-03-12,546767,Credit Card,Failed,Fall 2023
PAY004161,STU000935,2024-07-29,548184,Cash,Failed,Spring 2025
PAY004162,STU000935,2024-09-06,513195,Mobile Money,Completed,Fall 2023
PAY004163,STU000935,2025-10-26,496345,Mobile Money,Completed,Fall 2024
PAY004164,STU000935,2023-12-04,544014,Bank Transfer,Completed,Spring 2025
PAY004165,STU000936,2025-07-25,1256846,Mobile Money,Pending,Fall 2024
PAY004166,STU000937,2025-08-04,973632,Mobile Money,Pending,Fall 2023
PAY004167,STU000938,2025-07-29,526564,Bank Transfer,Failed,Fall 2024
PAY004168,STU000938,2024-01-30,489837,Cash,Pending,Fall 2024
PAY004169,STU000938,2024-09-14,529365,Credit Card,Completed,Spring 2025
PAY004170,STU000938,2024-12-01,494358,Credit Card,Completed,Spring 2024
PAY004171,STU000938,2024-08-11,506070,Credit Card,Completed,Spring 2024
PAY004172,STU000938,2024-08-26,508477,Bank Transfer,Failed,Spring 2025
PAY004173,STU000939,2025-03-17,1276631,Cash,Pending,Fall 2023
PAY004174,STU000939,2025-07-04,1297279,Credit Card,Pending,Spring 2025
PAY004175,STU000939,2024-05-11,1228673,Bank Transfer,Pending,Fall 2024
PAY004176,STU000940,2024-08-06,712903,Mobile Money,Failed,Spring 2025
PAY004177,STU000940,2025-01-29,706099,Mobile Money,Failed,Spring 2024
PAY004178,STU000940,2025-04-10,790097,Cash,Failed,Spring 2025
PAY004179,STU000940,2025-09-09,739574,Cash,Pending,Spring 2025
PAY004180,STU000940,2025-05-22,764780,Credit Card,Completed,Spring 2024
PAY004181,STU000940,2025-11-18,738909,Bank Transfer,Completed,Spring 2025
PAY004182,STU000940,2024-09-18,712682,Cash,Completed,Fall 2023
PAY004183,STU000940,2024-10-31,724322,Cash,Failed,Spring 2024
PAY004184,STU000941,2024-05-23,1296616,Credit Card,Completed,Spring 2025
PAY004185,STU000941,2025-02-23,1262809,Bank Transfer,Pending,Spring 2025
PAY004186,STU000942,2024-05-16,1274105,Credit Card,Failed,Spring 2025
PAY004187,STU000942,2025-10-27,1228370,Credit Card,Failed,Spring 2024
PAY004188,STU000942,2025-11-15,1203710,Cash,Failed,Spring 2024
PAY004189,STU000942,2024-07-08,1289510,Mobile Money,Pending,Spring 2024
PAY004190,STU000942,2023-12-13,1210322,Cash,Failed,Spring 2024
PAY004191,STU000942,2025-06-23,1292660,Bank Transfer,Failed,Spring 2024
PAY004192,STU000943,2024-10-22,493231,Mobile Money,Pending,Fall 2023
PAY004193,STU000943,2025-10-05,484632,Bank Transfer,Pending,Spring 2024
PAY004194,STU000943,2024-04-05,462345,Bank Transfer,Failed,Spring 2025
PAY004195,STU000943,2025-05-28,466814,Mobile Money,Pending,Spring 2025
PAY004196,STU000943,2025-07-14,517973,Mobile Money,Completed,Fall 2023
PAY004197,STU000943,2024-05-18,464970,Credit Card,Failed,Spring 2025
PAY004198,STU000943,2024-01-21,457002,Credit Card,Pending,Spring 2025
PAY004199,STU000943,2024-05-29,530323,Cash,Failed,Spring 2025
PAY004200,STU000944,2024-02-18,1278678,Bank Transfer,Pending,Spring 2024
PAY004201,STU000944,2025-07-03,1213953,Credit Card,Completed,Fall 2023
PAY004202,STU000944,2025-02-06,1271602,Credit Card,Pending,Spring 2025
PAY004203,STU000944,2024-11-19,1267735,Bank Transfer,Failed,Fall 2023
PAY004204,STU000944,2025-11-09,1256710,Bank Transfer,Pending,Spring 2024
PAY004205,STU000945,2025-03-14,1212414,Credit Card,Completed,Fall 2023
PAY004206,STU000945,2025-05-30,1278168,Credit Card,Pending,Fall 2024
PAY004207,STU000945,2024-08-16,1223331,Credit Card,Completed,Spring 2025
PAY004208,STU000945,2024-03-17,1239988,Credit Card,Completed,Spring 2025
PAY004209,STU000945,2024-04-23,1266468,Bank Transfer,Completed,Spring 2024
PAY004210,STU000945,2024-05-29,1290405,Bank Transfer,Pending,Spring 2024
PAY004211,STU000946,2025-04-20,534279,Bank Transfer,Pending,Fall 2023
PAY004212,STU000947,2024-11-27,1224710,Mobile Money,Completed,Spring 2025
PAY004213,STU000947,2025-04-05,1290577,Mobile Money,Pending,Fall 2023
PAY004214,STU000947,2025-03-16,1210077,Credit Card,Failed,Fall 2024
PAY004215,STU000947,2025-02-17,1275811,Bank Transfer,Completed,Fall 2024
PAY004216,STU000947,2023-12-14,1278912,Bank Transfer,Completed,Spring 2025
PAY004217,STU000947,2023-12-31,1221409,Cash,Failed,Fall 2024
PAY004218,STU000947,2024-11-03,1267618,Cash,Failed,Spring 2024
PAY004219,STU000948,2025-03-23,1289139,Bank Transfer,Completed,Spring 2025
PAY004220,STU000948,2025-02-06,1296012,Mobile Money,Failed,Spring 2024
PAY004221,STU000948,2025-06-23,1242225,Cash,Completed,Spring 2025
PAY004222,STU000948,2025-02-13,1209140,Mobile Money,Pending,Fall 2023
PAY004223,STU000948,2024-02-13,1296869,Cash,Pending,Spring 2025
PAY004224,STU000948,2025-05-19,1213932,Mobile Money,Failed,Spring 2024
PAY004225,STU000949,2025-07-17,541254,Credit Card,Completed,Fall 2024
PAY004226,STU000949,2024-11-17,483843,Bank Transfer,Completed,Fall 2024
PAY004227,STU000949,2024-12-28,480638,Bank Transfer,Pending,Spring 2025
PAY004228,STU000949,2025-04-10,456910,Mobile Money,Completed,Spring 2025
PAY004229,STU000949,2024-03-16,502421,Cash,Failed,Fall 2023
PAY004230,STU000949,2024-01-22,526958,Credit Card,Failed,Fall 2024
PAY004231,STU000949,2024-11-12,525929,Credit Card,Completed,Fall 2024
PAY004232,STU000950,2023-11-30,714104,Credit Card,Pending,Spring 2024
PAY004233,STU000951,2024-09-16,502489,Bank Transfer,Completed,Spring 2024
PAY004234,STU000951,2025-04-12,531487,Credit Card,Completed,Spring 2025
PAY004235,STU000951,2024-08-12,453772,Credit Card,Failed,Spring 2024
PAY004236,STU000951,2025-07-18,512760,Mobile Money,Failed,Fall 2024
PAY004237,STU000951,2025-11-07,542582,Mobile Money,Pending,Spring 2024
PAY004238,STU000951,2024-01-22,472498,Mobile Money,Failed,Fall 2024
PAY004239,STU000952,2025-09-17,753974,Mobile Money,Completed,Spring 2024
PAY004240,STU000952,2024-08-31,740982,Cash,Completed,Fall 2023
PAY004241,STU000953,2025-01-25,985186,Mobile Money,Pending,Fall 2024
PAY004242,STU000953,2025-06-12,1037739,Bank Transfer,Completed,Fall 2024
PAY004243,STU000954,2025-11-11,1041449,Cash,Pending,Spring 2025
PAY004244,STU000954,2024-11-24,1041953,Bank Transfer,Completed,Spring 2025
PAY004245,STU000954,2024-01-15,958536,Cash,Pending,Fall 2024
PAY004246,STU000954,2025-11-10,1030306,Cash,Completed,Fall 2024
PAY004247,STU000955,2025-05-05,1031395,Bank Transfer,Completed,Spring 2025
